gene_id	dispersion
Smp_027940	0.509239374285214
Smp_027970	0.0616073936608899
Smp_027990	0.139360447535108
Smp_028030	0.0403931704396474
Smp_028050	0.179568188817231
Smp_028060	0.0531511858517474
Smp_028070	0.0376939695432852
Smp_028080	0.00622366630660281
Smp_028100	0.101931812140686
Smp_028120	0.0290507762570871
Smp_028130	0.757648843554775
Smp_028140	0.0651376151917018
Smp_028170	0.0100388525013015
Smp_028190	0.0750591932423673
Smp_028200	0.0660853046215943
Smp_028210	0.206861422946514
Smp_028330	0.137189539420812
Smp_028340	0.0380987026628937
Smp_028360	0.0340591723429112
Smp_028410	0.125591667237024
Smp_028430	0.183438245482918
Smp_028440	0.0362675215283937
Smp_028490	0.207898883708467
Smp_028500	0.0542020374567018
Smp_028650	0.0551637311416226
Smp_028670	0.0774762727692153
Smp_028690	0.0337373130567051
Smp_028730	0.0374969701946689
Smp_028800	0.13401279714934
Smp_028850	0.0933199335673226
Smp_028860	0.18034621821179
Smp_028870	0.179534595390417
Smp_028930	0.0688128405017817
Smp_028940	0.054469907386176
Smp_028980	0.143597591896915
Smp_028990	0.0277216563397047
Smp_029040	0.0780275206990103
Smp_029060	0.0697422193863044
Smp_029070	0.0127711467773568
Smp_029100	0.153173957925561
Smp_029160	0.00995934962968337
Smp_029210	0.00690005279543486
Smp_029240	0.0343834942556365
Smp_029360	0.0232024687545465
Smp_029370	0.0254404410185915
Smp_029390	0.0105288126670134
Smp_029400	0.22252929927281
Smp_029470	0.0697842494923452
Smp_029500	0.0222655184585933
Smp_029670	0.0339224695016891
Smp_029700	0.0148871897808215
Smp_029740	0.094972272071865
Smp_029750	0.0771394892134159
Smp_029800	0.0433435484809179
Smp_029820	0.187722281157663
Smp_029850	0.0115786671057972
Smp_029890	0.0212757663165885
Smp_029900	0.158037144185761
Smp_029940	0.0178974015856176
Smp_029970	0.0433110178191935
Smp_029990	0.0691363105333097
Smp_030000	0.0986472547467682
Smp_030010	0.0353934918398777
Smp_030020	0.0169107688537324
Smp_030030	0.173477517798725
Smp_030110	0.054309874712414
Smp_030150	0.0170201473321139
Smp_030180	0.131711330819281
Smp_030220	0.0241146630637182
Smp_030250	0.0159281177652386
Smp_030260	0.188998048775639
Smp_030280	0.0433987774654642
Smp_030290	0.136055618111579
Smp_030320	0.0428005487514697
Smp_030330	0.144025857950939
Smp_030350	3.15265489755259
Smp_030370	0.0472557033502177
Smp_030400	0.0158572911750617
Smp_030440	0.249994460581349
Smp_030500	0.103934452299165
Smp_030690	0.112046889601136
Smp_030710	0.0240188350007164
Smp_030730	0.0365191465445583
Smp_030760	0.0266916627037028
Smp_030780	0.0373508366075298
